condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,48,127,1,107,76.42,64.27,0.09,1.01,115,1759,Incorrect
4F4K_incongruent,48,128,2,97,41.3,23.24,0.05,0.37,97,1526,Correct
4F4K_incongruent,48,129,1,115,63.78,88.15,0.07,1.38,115,2406,Correct
4F4K_incongruent,48,130,1,107,58.57,44.02,0.07,0.69,115,1506,Incorrect
4F4K_incongruent,48,131,2,108,50.56,75.73,0.06,1.19,97,1562,Incorrect
4F4K_incongruent,48,132,2,97,37.29,13.46,0.04,0.21,97,1386,Correct
4F4K_incongruent,48,133,2,108,42.05,51.49,0.05,0.81,97,615,Incorrect
4F4K_incongruent,48,134,1,115,59.65,86.66,0.07,1.36,107,2366,Incorrect
4F4K_incongruent,48,135,1,115,44.2,63.36,0.05,1.0,115,1539,Correct
4F4K_incongruent,48,136,1,115,34.49,53.24,0.04,0.84,115,1601,Correct
4F4K_incongruent,48,137,2,97,79.51,64.64,0.09,1.02,108,1456,Incorrect
4F4K_incongruent,48,138,2,108,13.59,37.51,0.02,0.59,108,1236,Correct
4F4K_incongruent,48,139,2,108,60.74,79.32,0.07,1.25,97,1161,Incorrect
4F4K_incongruent,48,140,2,108,55.83,70.69,0.06,1.11,108,1761,Correct
4F4K_incongruent,48,141,1,115,42.82,64.8,0.05,1.02,115,2590,Correct
4F4K_incongruent,48,142,2,108,68.29,84.15,0.08,1.32,108,5687,Correct
4F4K_incongruent,48,143,2,108,24.9,48.19,0.03,0.76,108,3234,Correct
4F4K_incongruent,48,144,1,107,51.5,31.84,0.06,0.5,107,2839,Correct
4F4K_incongruent,48,145,1,107,40.79,22.45,0.05,0.35,107,6065,Correct
4F4K_incongruent,48,146,1,115,44.35,68.16,0.05,1.07,115,1647,Correct
4F4K_incongruent,48,147,2,97,60.37,50.95,0.07,0.8,108,7641,Incorrect
4F4K_incongruent,48,148,2,97,64.32,46.97,0.07,0.74,97,1862,Correct
4F4K_incongruent,48,149,2,108,36.51,66.78,0.04,1.05,108,1419,Correct
4F4K_incongruent,48,150,1,115,36.17,46.04,0.04,0.72,107,4945,Incorrect
4F4K_incongruent,48,151,2,108,49.9,71.86,0.06,1.13,108,9209,Correct
4F4K_incongruent,48,152,2,97,57.56,47.34,0.06,0.74,108,880,Incorrect
4F4K_incongruent,48,153,2,97,66.68,48.41,0.07,0.76,108,2808,Incorrect
4F4K_incongruent,48,154,1,115,42.66,74.23,0.05,1.17,107,5933,Incorrect
4F4K_incongruent,48,155,1,115,19.21,33.34,0.02,0.52,107,1515,Incorrect
4F4K_incongruent,48,156,1,115,35.19,43.07,0.04,0.68,107,3106,Incorrect
4F4K_incongruent,48,157,2,97,77.36,60.57,0.09,0.95,97,1378,Correct
4F4K_incongruent,48,158,2,108,20.47,42.96,0.02,0.67,108,1341,Correct
4F4K_incongruent,48,159,2,97,84.78,57.74,0.09,0.91,97,4651,Correct
4F4K_incongruent,48,160,2,97,63.83,34.9,0.07,0.55,108,2066,Incorrect
4F4K_incongruent,48,161,2,97,33.59,19.68,0.04,0.31,108,1188,Incorrect
4F4K_incongruent,48,162,2,97,43.88,18.49,0.05,0.29,108,3058,Incorrect
4F4K_incongruent,48,163,2,97,51.44,44.49,0.06,0.7,97,1177,Correct
4F4K_incongruent,48,164,1,115,65.85,79.98,0.07,1.26,115,3710,Correct
4F4K_incongruent,48,165,2,108,24.69,56.22,0.03,0.88,108,1800,Correct
4F4K_incongruent,48,166,1,115,46.56,77.17,0.05,1.21,107,4924,Incorrect
4F4K_incongruent,48,167,2,108,33.02,54.57,0.04,0.86,108,3815,Correct
4F4K_incongruent,48,168,2,108,22.37,36.75,0.03,0.58,108,2852,Correct
4F4K_incongruent,48,169,1,115,43.33,62.09,0.05,0.98,115,5464,Correct
4F4K_incongruent,48,170,2,97,61.02,39.29,0.07,0.62,97,2110,Correct
4F4K_incongruent,48,171,1,115,49.97,74.12,0.06,1.16,115,1672,Correct
4F4K_incongruent,48,172,1,107,84.53,69.38,0.09,1.09,115,2027,Incorrect
4F4K_incongruent,48,173,2,97,37.17,16.11,0.04,0.25,108,3141,Incorrect
4F4K_incongruent,48,174,2,108,41.34,73.0,0.05,1.15,97,3274,Incorrect
4F4K_incongruent,48,175,1,115,24.9,47.97,0.03,0.75,107,2787,Incorrect
4F4K_incongruent,48,176,2,108,54.14,68.08,0.06,1.07,108,18138,Correct
4F4K_incongruent,48,177,1,115,22.59,43.7,0.03,0.69,107,4803,Incorrect
4F4K_incongruent,48,178,2,97,32.15,10.32,0.04,0.16,108,10105,Incorrect
4F4K_incongruent,48,179,1,107,65.93,47.89,0.07,0.75,115,11927,Incorrect
4F4K_incongruent,48,180,2,97,64.0,43.58,0.07,0.68,97,3753,Correct
4F4K_incongruent,48,181,1,107,57.3,34.47,0.06,0.54,115,8631,Incorrect
